5.801233441654434636e-02,-2.184844334464555032e-02,-1.886327686655198815e-02,-3.832030793414894360e-02,3.090741533302423377e-02,-8.219781060286723839e-02,6.231470586487428825e-02,-2.718596074625367204e-02,1.139425343061066347e-02,-8.906084838478931995e-03,5.221814060874907515e-02,-7.357645391063050155e-02,-1.153352487755078364e-02,-1.376345434894448577e-02,4.048459302121917847e-02,-3.928212984119808932e-02,-6.158150269658419981e-03,-3.135208635433470864e-02,1.507633811271172613e-03,2.081482906127936697e-02,-3.930782775760433001e-02,4.088298963712907325e-02,3.219966859259983799e-02,1.794622638935243833e-02,3.217342675944327712e-02,-2.441885211336903769e-02,-4.388936625666006383e-03,-3.342033693782388293e-02,-9.567431415214853324e-03,1.894126666922093041e-02,-2.470216970447532481e-02,-1.416976881628490524e-02,-2.454220572104043319e-02,-3.018810669075861625e-02,-2.405968446510828654e-02,-6.521665081897303450e-04,-4.013146583075192370e-02,8.125683645657459653e-03,5.880307649579915447e-02,2.576958284133035182e-02,-7.754602735044638200e-03,-3.236089200707942259e-02,-2.709465415046131628e-02,6.008230169733417420e-02,1.348262314275601231e-03,-2.310254243344526948e-02,6.575487403435853820e-03,7.482026388565747588e-02,4.161133437286095374e-03,2.199270228113347006e-02,1.068467245599249472e-02,-1.260692984829904321e-02,-4.080422135793358024e-02,-1.247652580045991062e-02,-7.460508334813503555e-03,2.095082825650705985e-02,2.996369335266088965e-02,3.325364576084133272e-02,1.019860778134589960e-02,3.160609959787254175e-02,-2.695992764921786161e-02,4.473823724860546969e-02,1.821049119152667872e-02,-1.110239271769628867e-02,1.677028618594313125e-02,-3.593656258889587046e-03,3.864779444463324609e-02,5.145013907251910074e-02,7.451269161518786488e-02,-5.315376884385725198e-02,-5.412782179567008495e-02,-1.989599614215753834e-02,3.894799540086321156e-03,2.971787382241296641e-02,1.043604328987784470e-02,-7.226262331597048394e-02,-1.069819545449594844e-02,2.962881434917972664e-02,8.190135777130687356e-03,2.717809121513877629e-02,-7.966699063581991064e-03,-7.186529585846631284e-03,6.662906821010153649e-03,1.464470168600915355e-02,7.082132861670348452e-03,4.250308778837814938e-03,-2.395310383137600613e-02,1.347525091029946540e-02,4.360712540650856645e-03,4.030695614056943599e-02,4.274560826407750036e-02,6.270572968489099980e-03,-1.421378255927233103e-02,-2.386822416152267062e-02,1.306633328121895900e-02,-1.146429377275428804e-03,-1.717302284195763862e-02,-3.162174499945057376e-03,-2.642478611242700393e-02,2.122423921163506602e-02,-1.833746110059318243e-02,4.243383438110901601e-02,1.471601506472743591e-02,2.274214933414182849e-02,-3.726284225599694327e-02,7.773073266184724571e-03,2.765312904877997163e-02,-3.351072657102979052e-02,-9.396247535050377200e-03,1.171025129288791712e-03,-4.904246376024950366e-02,1.125569257293899082e-02,3.022002312803690610e-02,-3.069810475845348094e-02,1.252276995403432160e-02,-4.689355201745219054e-02,-1.441547469156474574e-03,-5.781599036527074187e-02,3.976356004018508083e-02,1.370441912038984113e-02,-2.240386071781507848e-03,-2.968688965457707066e-02,4.207223332634432017e-02,6.663083071567094118e-02,-6.757187578101563064e-02,4.418753238011167983e-02,5.794421542920722562e-02,1.022028130069223446e-02,-4.287428307874582151e-02,3.200940220680358744e-02,-4.152558626839081279e-03,-1.504862444503689625e-02,-3.473991405965505541e-02,2.766871046261985476e-02,3.421913078763957200e-02,-1.856833978660567611e-02,1.997763997147035051e-02,-4.068423746117284107e-02,2.864911900756393973e-02,1.659221496217687603e-03,-6.663206139548170405e-03,-3.633781161755186059e-03,3.103978072566087459e-02,2.665942553622327807e-02,1.851876543749890816e-02,4.026538944914560304e-03,1.236025137666479966e-03,1.992987648956114424e-02,5.625175992934168534e-03,2.177536057332369462e-02,-1.425567141733652225e-02,-8.786800920625653655e-02,3.975619394424900754e-02,8.163676215333369457e-02,1.985535099595706759e-02,-1.668182745550005021e-03,-1.728674848752547333e-03,1.297204531953790848e-03,9.323929122441888123e-03,-2.797558005592299529e-02,-4.793655173577881200e-03,-2.316556067047491341e-02,1.948067855431147993e-02,-2.407347390472470549e-03,2.082868750032462052e-02,-5.983375728895011167e-03,3.515486238409176040e-02,7.626456953319024623e-03,7.823927603463333436e-02,-6.772792686390445571e-02,-2.319519909971423655e-02,3.152646194494655718e-02,8.878811823192381270e-02,-1.167854673682334164e-02,-2.527305326306684020e-03,-1.290610130229855219e-02,4.103612485458735942e-02,-1.645262098697398284e-02,1.861751045650104561e-02,-1.367559336992337816e-02,-4.370566387924577911e-02,1.394988138651684882e-02,1.953531818149774335e-02,4.663634993582580629e-02,-1.848405886292545661e-03,-1.785124966194992155e-02,2.754561470072386734e-02,1.793338250343390686e-02,1.803456666405586772e-02,3.398680820601773876e-03,4.808557082965895374e-02,1.975604416390164264e-02,7.022081526505384586e-02,3.926784579201679504e-02,2.324907713452423197e-02,-5.816737516197367092e-02,2.150978582177520346e-02,1.494901743822098401e-02,2.875061128565577218e-02,3.583505401445958444e-02,-1.781205603810195881e-02,2.347211561244452738e-02,-2.864772209456153615e-02,5.942561805912169315e-02,-5.849528048788675549e-02,-7.297366533586933934e-02,-6.718756819580101736e-02,-3.849333851573746856e-02,-4.584774113574990873e-02,6.599161601805841881e-02,-1.467643468318653548e-02,-4.960210611390539898e-02,3.994889181344072476e-02,-2.151241443601411771e-02,-4.233280950884573540e-02,3.036846895816680547e-02,1.715462584886496764e-02,-1.963589427508306492e-02,4.777871594127201804e-02,3.475292040933153186e-03,5.635712220082406826e-02,1.618617855858726570e-02,5.510295575526837075e-02,3.829725457934821109e-03,-4.358776702315174389e-02,8.729223876130604021e-02,-2.024544188639587280e-02,-9.973505247848953731e-03,-3.067865856019565129e-02,-1.554666375853234160e-02,-1.866146694717582023e-03,-5.226262123399860390e-03,1.220097622730197985e-02,5.663621573907769158e-02,-1.018604734330402599e-02,-5.151733625946852690e-02,-5.437573811981064043e-02,-3.562834361142515338e-02,-7.525578139782528042e-02,1.455705110010763192e-02,-2.919153842482946973e-02,-1.995800264403183380e-02,-6.304432801743665819e-03,-5.897411707449719959e-02,-4.508486643226754936e-02,1.143546760098575546e-02,1.148366076098811424e-02,-2.444183728558961544e-02,5.956103140544601743e-02,-4.960845884576872700e-02,-1.308907952532349650e-02,-8.274229989182129569e-03,-9.977263111009400387e-02,6.891440901915606154e-02,1.180376029450823025e-02,-4.125619508879690284e-02,6.613675147624160922e-02,1.242740099239065567e-02,6.750521295897733177e-03,-2.783670758245655047e-02,2.389230404332042673e-03,-4.934552103767391590e-02,3.215846645740998849e-02,-1.629288198374995167e-02,-8.256056311274210732e-03,2.107689701198091001e-02,-1.712847269119415275e-02,-1.228133749548581365e-02,-4.469166805044830389e-03,-3.882930289652682110e-02,1.640133262194300862e-02,3.927740798499421149e-02,8.892268865146235948e-03,1.671114406095629626e-02,-4.370185663574404494e-02,-4.186525620612638332e-02,-5.832799064070631756e-02,4.050296496567450805e-02,-9.799580875926378748e-03,4.988968007232589402e-02,-2.795254955497725527e-02,-1.590059567485142128e-02,1.880017771578601461e-03,2.870368417583586684e-02,-4.042746912735894517e-03,2.041671396127907497e-03,-1.067870868888988814e-03,1.179565795725127757e-02,-2.491275380420472640e-02,2.171859026635073603e-02,7.169337844380593676e-03,-2.175834130608303874e-03,3.460076376236471529e-03,-5.306934762137197059e-02,-2.865811001532305932e-02,-1.913939314051010809e-02,1.341828075557426753e-02,2.143307868987953321e-02,-4.664855325164279226e-02,6.082728382264925363e-03,5.716724433482615886e-02,-6.327659965911673623e-02,-3.824116897988112662e-02,-3.940209847955655070e-02,-1.384805116684457299e-02,5.629245354587582295e-02,7.812196179355119390e-05,-2.484164319452356745e-02,2.219392242502379875e-02,-2.167813534566428654e-02,3.861454595291381048e-02,7.746092267488604612e-03,4.658263278206194874e-02,-2.280821069406008261e-02,1.148902359734993855e-01,4.578691818829812993e-02,4.909014055051313941e-02,2.229121232971736921e-02,-1.205373867648268371e-02,-3.470002975840268816e-02,-2.418720256235458096e-02,-5.289564100019750192e-02,6.647378324171103817e-03,-8.100455501796374747e-03,4.535880913874019982e-02,4.183450811402495556e-02,-2.947645067346993039e-02,3.531213727165147948e-02,-1.648895614676874205e-02,3.692515501397816008e-02,1.171740092904821791e-02,3.554812971880323691e-02,-3.713133886068072792e-02,-4.133577142714715304e-03,5.174881911602812606e-02,-2.207160843068664210e-02,-7.276558128848228946e-02,-6.959376164707288537e-02,-9.042754982739434344e-02,-7.704133959850124891e-02,-1.429093261781477428e-02,5.083502370850676716e-02,-2.587589264423244533e-03,3.410999729491646232e-02,2.342872852822804053e-02,2.213188737797798511e-02,1.254555450033391275e-03,-1.432793748347730052e-02,-2.806656740897621287e-04,-4.230042851639872342e-02,6.891690235847260093e-02,8.285433991663895825e-02,3.221032948879389013e-02,4.698552425441004238e-02,-2.022208614700789220e-02,-2.084677360095057996e-02,1.914296681345956661e-03,-8.598849851218197046e-03,-1.925116725771840176e-02,-2.682676582167933116e-02,-2.039098714310617899e-02,3.355723648599374248e-02,-6.939250004385817683e-02,1.258207859911144970e-02,-8.443115551358942178e-03,2.588256087420967924e-02,1.788255508006020636e-02,-9.982478143189979503e-02,2.353778873105783626e-02,2.020913851924477714e-02,1.839632663143371538e-02,8.401311607035453002e-03,5.728116525455608649e-02,1.993739882044278343e-03,6.737663479831938751e-02,1.303268169528705965e-02,7.489051807509847225e-02,4.811707866949116799e-03,-1.669319188037570595e-03,9.044904081262039597e-02,7.430570232120187191e-02,2.477743585272447827e-02,-4.692607209040357968e-02,-1.881468683057556726e-02,1.636103331829395768e-02,-1.033908782985095559e-02,-7.735436217773433015e-03,-8.788442041854865536e-03,-3.415411315054482644e-02,-1.896657461825938459e-02,-5.084678411944272558e-02,6.314519938845565561e-02,-1.697799392263281068e-02,1.699272216669186000e-02,-3.670938411771470372e-02,2.872557880835159907e-02,-6.263637634514943042e-02,4.307014612600475884e-02,1.865055393081743382e-02,1.012444189060411615e-01,-2.134785713139087868e-02,1.532590317058691275e-02,1.419095638198500722e-02,4.686569754255952985e-02,6.425352996610389326e-03,6.001494603636872011e-02,-4.117092721217886775e-03,3.581223333710936707e-02,5.973709606069306510e-02,6.228530142574562750e-02,-7.892379299405736029e-03,6.134431848088332112e-02,4.873335786455296192e-02,-1.034398578794735665e-02,-8.963751601527102097e-02,-6.532929913333240801e-02,-2.918287584301040849e-02,3.964734011770085914e-02,1.112656609508989695e-02,-7.479009555918175733e-02,-8.170336278787904485e-03,5.758491125620861933e-02,-1.353322005623144170e-02,-2.616649342229639477e-02,7.674244544413424962e-02,1.138374435566425792e-02,1.713387226085464612e-03,3.878992229603465264e-02,2.662341020435573385e-02,-1.072818132303602224e-03,5.157135722247938037e-02,6.106634303909744960e-02,7.670004647267346376e-02,7.007734103605051112e-02,1.198978511404758945e-01,6.273235291496502553e-02,5.836630475258772904e-02,5.477981720370624086e-02,2.057135946269293345e-02,4.096877911578059722e-02,-5.298132354162548782e-03,-7.076326341711396128e-02,-4.511399034248561590e-02,4.627163203382408940e-02,-1.365482258990747232e-02,1.354598786554861954e-02,-3.025647144493684437e-02,3.575004331377650696e-02,-1.374400888688537270e-02,5.204602107901482727e-02,-1.936455401666910964e-02,3.975782527737426603e-02,2.465502558896626867e-02,-2.047147612243521361e-02,5.332803170113050578e-02,-9.495072710685290365e-03,-3.630694224837981848e-03,4.540279410663651538e-02,-1.191487059977003153e-03,1.819662909211572366e-02,5.369235423147045855e-02,4.909245162938640633e-02,1.199136901943329975e-01,8.159989425528414719e-02,3.124904881318360181e-02,3.929232227538414710e-03,-1.095338264091796996e-03,3.617729671795249374e-02,1.185641612795166298e-02,-2.725744427215064103e-02,2.398618494483167191e-02,-6.845872878503652011e-03,-8.442304047060662092e-03,6.661097596833039092e-02,-1.483956791451351322e-02,-1.711268497055104532e-02,-6.971804597304401274e-02,-5.009763457125627345e-02,1.569397985313620084e-02,-2.606141637497617902e-02,1.568718931186215138e-02,-4.092139337648341424e-02,-2.144621792912138752e-02,3.867451621127850070e-02,7.180363756804820918e-02,4.180092990955965732e-02,6.874864573338436424e-02,1.051676486930857995e-01,1.061958410428378297e-01,4.954972852329527638e-02,6.862050660188605267e-02,6.558797776723609974e-02,-2.919508080236142404e-04,7.434652777431246910e-03,-7.920891738571372853e-02,-5.347082808219357636e-02,5.346108704041580700e-03,-8.782471927952648083e-02,-4.506302880154940821e-02,-2.694134603611495361e-03,-6.145539950136935659e-02,2.373832799225490675e-03,-2.840068409365671676e-02,-1.046081059015919155e-02,-9.256481519734342800e-03,6.753161624495376998e-03,-2.068572146630770839e-02,1.158341788613179114e-03,-2.743422564835177810e-02,1.278119320753575219e-02,5.633718236864360129e-02,9.152259245005870889e-03,1.351131037514100020e-02,-3.028951401537278987e-02,4.122607359455786324e-02,4.045184854055352761e-03,2.144322329465974189e-02,7.512601564284296374e-02,4.784027235024379543e-02,5.353360997354693340e-02,4.260541711047025060e-02,-3.974592707155486654e-02,-1.765158020349914814e-02,4.771275037446149475e-02,2.726179732366135547e-02,1.942939969745461487e-02,4.252662787659207411e-02,-2.103471513235113249e-02,2.499531449230379954e-02,5.128967893287543489e-02,5.807465116396402088e-02,-2.874436152609854273e-02,-8.987940802606550483e-03,1.360941175329961894e-02,-1.110943061883186943e-02,-1.683659379217717494e-02,1.626925242880834441e-02,-2.503544969949821758e-02,-7.568463000352977643e-02,4.893219489224705752e-03,-1.971267450032004875e-02,-2.791117725961709053e-02,-5.641074596409591940e-02,4.280580503336267606e-02,-6.535508283534145757e-02,-4.532462580329150309e-02,-5.038337027828872390e-03,3.530996400539990199e-02,3.038314179000020654e-02,-5.802186630267480716e-02,-1.770701774177577126e-02,-5.841575237600257764e-02,3.506993131887465448e-02,-5.317197959694795750e-02,-4.105553429772290305e-03,4.036896048452266045e-02,-4.907050504527861803e-03,5.367946865538986145e-02,-3.084063787850822858e-02,1.321504153167236614e-02,3.047436377941904057e-02,-5.063874639843479741e-03,4.873098160767941334e-02,1.630023850149847284e-02,-6.697965865472635394e-02,1.266202588083168434e-01,8.311372035592873297e-03,-8.041860551976377433e-03,-5.964508307569291873e-02,-7.150380777570163222e-03,-2.812740071210473661e-02,1.113370875469083671e-02,2.182674143069175329e-03,5.460058780490792407e-02,-8.401889660783000424e-03,3.686089499173315995e-03,3.159015065252099557e-03,-8.990697831455344430e-03,-4.621745545385416536e-03,4.525392997467625467e-02,3.420260054206884781e-02,-1.590456943873299819e-02,-3.327468429139004980e-02,2.746248223603281902e-03,4.459529178664195515e-02,-1.028707977183316539e-04,6.248825435172664089e-02,-2.768132532016395406e-02,5.059586870213641195e-03,-8.987720277916678990e-02,-2.190947541604756563e-02,-1.374329653830320790e-02,1.118491117769843633e-02,4.865702098884950449e-02,-1.377400459081297955e-02,3.833540464389990216e-02,1.189619974459380988e-02,2.378329867546346080e-02,-2.980382986487002325e-02,3.410848609378334256e-02,-5.346668113717920057e-02,3.217919627249217918e-03,-4.571787467739459737e-02,-2.419776932788072696e-02,-5.000603445666437080e-02,-8.048752719070927097e-03,2.459430278319910818e-02,1.111123868511955208e-02,-3.484477934320649034e-02,6.386154189268519743e-02,2.012198300249698132e-02,4.097924367705517434e-02,3.045446743887603516e-02,-2.326258780864051343e-02,-6.949770775477229212e-02,-3.269557697864299700e-02,4.375653115223148565e-02,-3.762733595124528180e-02,2.866394675703673456e-02,-2.363726303730504658e-02,9.249394835898486905e-03,-7.412034568902362008e-02,2.764426932391910938e-02,-1.760454431515532520e-02,1.536672300939322805e-02,-1.103425182987506810e-02,1.091817102807464065e-02,-2.236653995781747589e-02,9.307011887454986684e-03,-6.659747404916543934e-02,-4.289063865582619373e-02,3.107276946395568992e-02,1.179881000981085164e-02,1.052334911434637914e-02,1.252345324673113068e-02,3.520167436717772796e-02,-6.260217813879540363e-03,2.964881017125282556e-02,-2.625503516949394267e-02,-1.143501023349037179e-02,3.630450903032317322e-02,3.843595042948958623e-02,-3.919843779531838324e-02,2.994782643371336414e-02,-3.711365435838939048e-02,2.617940113282422529e-02,-6.799491767527182651e-02,-4.097008928328828986e-02,-2.157830008050641568e-02,-1.260313733904842338e-02,3.972070321128213372e-02,1.652210710973644331e-02,3.837856918621470464e-02,2.182006659052396561e-02,-3.263907365632037760e-02,-3.259187929186639632e-02,1.789721614702976388e-02,-1.181960948249824624e-02,-8.026982349939709369e-03,-3.856550639051847112e-02,1.344998891388914097e-02,-7.984838557270886039e-02,1.927724274089178888e-03,-1.952814843493612743e-02,3.726116798530767354e-02,-8.493309524946444922e-03,-7.250789238028929572e-03,4.994474919232552712e-02,-3.711407603980975550e-02,1.135168611113051250e-02,-6.767617233746910099e-02,3.204611337308968522e-03,1.465234804988730169e-02,3.070967756417542979e-02,-3.212512799447640732e-02,1.084909787412085061e-02,9.426424877287490137e-03,-4.394127826473988481e-03,-1.400456475466302191e-03,6.190397886025145006e-03,1.085890186911520061e-03,-5.064553358363155233e-02,-5.888339870394032616e-02,7.223806376741900848e-02,5.133386471387581251e-02,-6.377526994411110428e-02,9.498453461260179809e-03,2.328405462097415946e-02,3.429865814258292039e-02,1.545771783355124815e-02,-2.083802160656346436e-02,4.154987260951567389e-03,-9.724607347990764372e-03,9.806712697945987878e-03,-6.874534503212139346e-03,-3.472870857061742620e-03,3.653262546124893401e-02,4.399664501347260587e-02,-4.218667441406206281e-02,-1.642607515837790286e-02,-2.824285549197027775e-02,4.370436471286104352e-02,-2.116748985097042894e-03,5.166312281998240719e-02,-1.751261515124035925e-02,-8.140674055290373495e-05,-5.065938759154155202e-02,4.173656579905470065e-02,-2.018108494604170869e-02,-6.139843013216079309e-02,-3.072575610098286433e-02,-9.571067495452334484e-02,-1.548374473181267363e-02,-9.079085212583323100e-03,1.029377677727785073e-04,4.601537648780831130e-02,-1.362320309263418371e-02,2.986740397535854463e-02,1.391322759636462285e-02,-4.013215607018255637e-03,-7.117169638682850630e-02,3.559274733672616181e-02,-1.712955379571032624e-02,1.118378006968688380e-03,-4.538594436764303158e-02,1.010807121088820246e-02,3.852869510111243696e-03,1.050629248955915751e-03,-4.814040331990129297e-03,3.747208181259170656e-02,3.450788794922648312e-02,2.592958342739348082e-02,1.186288394620137604e-01,-2.152158549310063604e-02,-1.406718820525561589e-02,-3.779944913986123256e-02,1.300857775918965419e-02,-2.741092945804635833e-02,-1.000819767214067707e-01,-4.871216129608315487e-02,-2.998977234405568633e-03,2.994492296405172269e-02,-6.115422553662513971e-02,-2.707585396579225562e-02,-8.680559101568679700e-03,-2.801786979642255371e-02,1.801511828482058736e-02,1.149688988159420583e-04,1.212172655451143610e-02,-2.563052360547754885e-02,5.492385717702931436e-02,4.968835768275970191e-05,4.619699562020277567e-02,-1.567998419409342634e-02,2.107283800574393656e-02,-2.426370653561551322e-02,-3.396104468038462637e-02,-2.515536898298067342e-02,-1.638095931063123954e-03,-7.811909248846755395e-03,5.496684097349540526e-02,-4.104735492114607726e-02,-3.899343916099237695e-02,6.056655327551613288e-02,2.152596698047892082e-02,-6.743544844744452094e-02,1.719490203456464777e-02,7.804980482710431947e-03,-7.736168613539361194e-02,-1.436815764254604881e-02,-1.915051282413784712e-03,2.496465360284219268e-02,3.305039772912898161e-02,2.568866850455443860e-03,3.627560899701008645e-02,-5.475273571721895639e-03,-3.057219345369372593e-02,-3.335563773668903664e-02,1.942255105309513563e-02,-6.992813376624708310e-02,2.420741325427898036e-02,-3.952046669256732703e-02,-1.282943198966924291e-02,1.804935366974705704e-02
